,NI,DEA,BP,DP,CFP,GPM,ROA,MACD,currentratio,RD,RSI,net_operating_cash_flow,Profit_G_q,asset_turnover,financial_leverage,ROE,Sales_G_q,EP,cashratio,CMV,debtequityratio,DIF,SP,return,label
000039.XSHE,-0.583108834063675,1.9406782745714901,-0.8251498438341281,-0.9089576028085524,0.8656953604886715,-1.1659489915699361,1.4027015056407155,-0.2975583659413447,0.44120756602645306,,-0.16885100735593261,-0.21332905982558797,,1.9078311333932403,-0.9632550487970368,1.276913347153054,,0.6358390203096046,-0.43324153365472534,0.49212527695978503,-0.9771476576678031,1.9206147957749284,0.07516583404517256,-0.17910447761194037,-1
600031.XSHG,-0.4502550257030524,-0.7970455407454926,-0.7889626820365884,-0.9749265819981523,0.8349413939765818,-0.06032688493858187,-0.08188465626061166,0.4196758084958856,-0.03433858747943618,,-0.018218510753269936,-0.4069676849161555,,-0.2411395935302412,-0.3416454845268857,0.2121304055034233,,-0.08181708012108596,-0.14722370634727583,-0.25672415742014043,-0.576838245586738,-0.6020502048148594,-0.5351874513558378,-0.19047619047619035,-1
600058.XSHG,-1.1739051590693452,0.8052161010096819,-0.5278540213077142,-0.08569963566040592,-2.4484666139947415,-1.7122495123445411,-0.8226209265625866,-2.1390267714501445,-0.41941174108359686,,-0.6301142803613027,1.8896813192791138,,2.574228004632627,1.465647429130619,-0.1305665697011513,,-0.13270264727741327,-1.3037999529176463,-0.21275562162785933,-0.9425634565558645,-0.02833193945164029,2.479636793385928,-0.1946107784431138,-1
000920.XSHE,-1.9681808095251878,0.6272322135783349,-0.9770047914701008,-0.16459915071394307,-0.06828209670357387,-0.3204508113187335,-2.631912754450573,1.9490045345327225,-0.12946668235748687,,-0.39208829303777354,-0.13403692564838887,,-0.27394282982988416,-0.39720005169913847,-2.7830085283331205,,-3.056957496322421,-0.10299520250662814,-0.9173502266280991,-0.4914082219925816,1.2772179880637948,-0.9355451698372869,-0.19466666666666665,-1
000733.XSHE,-0.35869157353067926,2.2540824994100896,0.26528656879433615,-1.2895660892602323,-0.19252551461793616,0.07575281391457589,-0.48198255259856826,-2.1162398573048513,0.3296120334926026,,-0.52793803173957,1.679487188594548,,-0.7993164721918611,-0.8807301052852329,-0.530950546831557,,-0.33096649364835784,-0.12613060035375173,-0.7213164205832638,-0.5782678800483111,1.4127986533131354,-0.7128156332294026,-0.1996466431095406,-1
600884.XSHG,-0.4888186897042001,-0.17403316851935302,-0.09563361328857033,1.6869522247507212,0.4767243270303664,-0.7172880040919271,-0.33562518998622426,-1.051897097443195,-0.46560023123852035,,-0.4652925667069725,-0.08129466654334765,,-0.5269686931775036,-0.7645154022131512,-0.2883718100074361,,-0.14718418793499416,-0.6175593478910536,-0.5333994265923677,-0.2077439308782704,-0.5491464378865589,-0.4318143351909422,-0.19999999999999996,-1
000012.XSHE,0.5775438266022042,1.3033189064338864,-1.497764090450564,-1.171334301686464,-0.267767666380509,0.4366939018212582,0.22283906340882392,-2.2226124264563745,-1.0820412847383698,,-0.42540720764933787,-0.008078368105503098,,-1.0902963486325903,-0.5600808841223929,0.07718276191511142,,-0.5156369400711502,-1.0424127355782424,-0.4874181891937522,-0.13408677539264605,0.4139360651847631,-1.5874122343721107,-0.21212121212121215,-1
000970.XSHE,0.39201916487237587,0.12021222522778441,-1.3968735677422421,-0.7530735899982249,0.0028635241046935205,0.3977124354671783,1.0516768795858136,-0.6690845463142608,-0.5582463460408114,,-0.42340683231207327,-0.2236747833371617,,-0.12347787876758694,-0.5135093142602871,1.1058809375598457,,0.08244789153892076,-1.1015327186832662,-0.03604362101582808,-0.1703362280462355,-0.13173906182388948,-1.1122165971856046,-0.22630560928433263,-1
000825.XSHE,-0.547078170925803,0.5143960049958154,-0.2782564195522008,-0.18297025027115338,-0.6192402555155385,-0.8218887779867655,-0.06399643348722349,-0.4455203341434477,-0.020988334744357462,,-0.30557390281845365,-0.13791247232597942,,1.9598490585380417,-0.5939540665206539,-0.060898270797580964,,-0.5094113194246876,-0.4725630894022532,0.14664384752481796,-0.7558813606254551,0.3159671756047048,0.0014604091666487974,-0.23175965665236054,-1
600117.XSHG,-0.22299391217703504,-0.0021615374951129912,-0.5739512143081585,-0.16650735904989925,-0.11386552924357712,-0.3569144360771261,-0.5146391892233101,0.8974346461998413,-0.9143694340593829,,-0.587911442033065,-0.3159602526027754,,-1.076899828681479,0.0393607583316527,-0.30078253903941493,,-0.23013633955525667,-1.2535011737161834,-0.6555854464239027,-0.18909423880535045,0.316720572993273,-0.8155698344188003,-0.23580786026200873,-1
600550.XSHG,-0.571392076652736,-2.395158782192015,-1.1054396714087538,-0.601709799364943,-0.28696391903283913,-0.9479852789775572,-0.1595413939970193,-0.5102212225636023,-0.5442476866971816,,-0.8693651628023922,-1.9919910821967668,,-0.14026693885217942,0.2591777821940627,0.30792285104365796,,-0.4911595673863001,-0.28549549026157633,-0.192160036682235,-1.1295038546190346,-2.418811858057007,-0.7039557872021167,-0.23709677419354835,-1
000099.XSHE,0.4464352792378168,-0.9069638354151768,-0.3655041384561721,1.6868604360294743,-0.7430425336127627,-0.0984888295409662,-0.11306225252893869,1.5358376670897715,-0.5629386479033186,,-0.7272512239267598,-0.36071317887593896,,-0.9090501569062177,-0.9566678309346573,-0.09227349123823475,,-0.05169785242239162,-0.32118757909259044,-0.6888032999250244,-0.9401047402154304,-0.3050481086360736,-0.8790628985604549,-0.24532224532224534,-1
600299.XSHG,-0.16190512231625945,1.7649349903787668,-0.5531269782377042,-0.48065035864787903,1.5937405432021632,-1.0034996852429876,-0.20970206206832864,0.9600073019754863,-1.4564716596722154,,0.07813194636201215,0.2785272832169725,-0.03155573701464338,-0.2702926757177409,0.8071093945425214,0.8969137799459997,-0.29004432780879047,0.5309743845270068,-0.010345281615624329,-0.6679136833339477,1.0755032249491236,1.906707641085547,-0.008455494448782323,0.5457516339869282,1
600675.XSHG,1.6424762813783929,0.5770478161576639,1.1453086007270121,2.684478268569911,2.2938715015915556,1.9689947585491383,0.863694957829606,0.34564392223122864,1.5170400606656473,,2.2918003841871286,-0.34003890816639737,0.8038385413121382,0.39433827329921156,2.1691692037755934,1.7398706827898918,1.5834989922786054,1.9544860248949691,1.329391384554858,1.9222142366266153,1.1147291250582072,0.7254495509039676,0.5804483032744304,0.3877551020408163,1
000031.XSHE,2.598275762387893,1.3539770766703114,0.479359171930299,0.12008018660671103,-0.05643539199687596,2.388423416688746,1.031005107249474,-0.15682132395677698,0.547426650903071,,1.99480192125129,0.20065836505036738,0.8024230669852045,0.24843716453873557,0.8131795297755374,0.7602154953815045,1.5812586791965992,0.37329839659060543,0.15534006545222742,1.801168853720774,-0.12920386416936122,1.1870008279661812,-0.03870541418344479,0.30638297872340403,1
000024.XSHE,1.0822032504394101,0.5181303608579363,1.3892253764936249,0.8836158930062422,-0.21230483299518302,1.1353485725774914,0.4425795767930324,0.06554587132368746,1.557260655896174,,1.9749123221632503,1.687167420211771,-0.9624588285791146,0.29984822699378466,1.7527228539533184,0.691520153781574,-2.197676964353779,1.198103576694824,0.19642817048218067,2.0045191407889096,1.5177272085757187,0.5194695206433764,0.3759714737827275,0.29555555555555557,1
600266.XSHG,0.3372505785404665,0.5122948193217053,1.2037039383332062,-0.2159974991428237,-0.9766919968313381,1.3329023966019753,0.279868639821235,0.5628178670317938,1.2745666961062412,,2.254039743843735,1.5795128389988917,0.8045132020594327,0.6595468627582509,1.8417107725632431,0.29032013606157947,1.5845667977974482,0.3961639914181935,0.30796010053765704,1.4625634223733661,0.34446006275371105,0.7811703288381974,0.6951924807409667,0.27272727272727293,1
000002.XSHE,0.9959713644335508,0.16958631603411622,0.8764739794649758,0.8634259311873864,0.4881406520194728,1.5759018134904077,0.9704915001352601,-0.0033729207390823007,1.7867900040868998,,1.8567007294809992,-1.0697560353260158,0.7618587390446188,0.7136176936849743,1.4561201034657827,1.2989464760684246,1.5170563176144403,1.27382859497631,0.6471466599935631,3.1916548751054163,0.15854221255282788,0.15422951017695902,0.4832637471721173,0.2451612903225806,1
600383.XSHG,0.8988196399416492,0.7289099880627983,0.896758289697307,0.8837861247281429,-1.7768942727789416,1.6432012849349398,0.7527088739973017,0.7159425535483283,2.1997139493455022,,2.877662109866143,-1.8528989952450734,0.7973722012610269,0.6641468700497486,1.2977718720230327,0.9257956015807685,1.5732645246280454,0.8738114789626911,0.3622722550519906,2.188369157658687,0.3693347397256744,1.0673971164034284,0.37868259336512317,0.23478260869565215,1
600138.XSHG,-0.520181090713537,1.813954912846204,-0.35039579162275164,-0.27219969446600983,-0.005013316518434775,-0.6809376822926734,-0.44380188190289943,0.19442616054994621,0.13216382043155386,,-0.027934869216055192,-0.6048566263920068,-0.28722625778219724,-0.31217923612343057,-0.41466424030960164,-0.2854603325424315,-0.2627623490270801,-0.15485351743745207,-0.5805445050325729,-0.8385973749418681,0.4985997817080038,1.9359104555023237,-0.15026858131968024,0.23450134770889486,1
000061.XSHE,-0.9513027057475069,0.6324103063078815,-0.515791855085026,-0.33489163002015815,-0.11199284364949721,-0.40285064698023487,-0.6970944480761186,0.9186556188438222,-1.0131326825776914,,-0.3489062670111912,1.8310971898249098,-0.2961729399866266,-0.2923278343731315,-0.3239999510272774,-0.8865061203965686,-0.37001898937672284,-0.8701134419549289,-1.2529895814475447,-0.26094439747878395,-0.20503998478429097,1.006940731595531,-0.22790218429330678,0.19999999999999996,1
600100.XSHG,-0.5478404314923563,0.10041333615660979,0.025290946549243253,-1.267433935444349,0.9663403013623896,-0.489229674430751,-0.5685659279054203,0.6972212954349803,-1.138623240211478,,-0.3567108077182981,1.1292459827761825,-0.3658752407302202,-0.07633065592786378,0.40010271048139023,-0.5300997816749211,-0.35120357447988226,-0.208988959367674,-1.084867394139735,0.04883983187975084,-0.07725492557778667,0.5150780300994624,1.337061208228204,0.19999999999999996,1
600643.XSHG,-3.002774940261327,0.2831400534519498,-0.772769668842774,-1.1545111627427898,-2.4871038494593543,0.18643448316157074,-1.912789841958324,-0.2030156327044923,-0.379182983137478,,-0.34594728906382394,-1.2857803561266345,-0.1500144751684823,0.23257747251319696,0.35056666666479075,-2.6508433315213153,-0.23380822355942635,-2.5869456813244684,-0.9479669835300378,-0.9634470143960975,-1.38012237765931,0.15397505035227882,-0.18145921127942927,0.1871921182266012,1
000012.XSHE,0.5981601249311456,-0.48043271725893955,-1.301197080816875,-1.1690569869792296,-0.3916682320567964,0.5189237623314901,0.11359529299312981,-0.8173900576545969,-1.0799056411861931,,-0.794859268469077,0.10473548137366133,0.04997817631542319,-1.1926049637219038,-0.5468747517719533,-0.0529365407294497,-0.35769184608567944,-0.45636431845150943,-0.7569293463644469,-0.6109009040936306,-0.10833976385942437,-0.934360174189274,-1.524200970818787,0.1826923076923077,1
600078.XSHG,-0.4936736975684931,1.2813269092622785,-0.7693196722678467,-0.13348983673290235,-0.02334342349262554,-0.5206435884787037,-0.7994809674678276,0.5201099257487999,-0.5278369674099902,,-0.15109812670249848,-2.178108955090526,0.06106979341688812,-0.9551442099863418,-0.09133653051238975,-0.8626971536367567,-0.34013681564804515,-1.0002193622535416,-0.07144109655440452,-0.8560550029772643,-0.34236764036591383,1.4431168283372167,-0.9632980023991785,0.17834394904458595,1
000069.XSHE,2.557048324343,-0.12972343531226288,0.24746510540999486,0.875317917110767,-0.03611418924790057,2.3238955648436628,1.376065901630678,-0.0851161081904326,0.30733962765019557,,1.774120451909943,0.48357228669801755,0.7826014491727257,0.04201306439584877,1.1244120686812242,1.535836220375961,1.5498864184308332,0.5851761549852176,0.38581170968545503,2.5285328589717144,0.21548055391196014,-0.1714937753008298,-0.10566707139456173,0.17553191489361697,1
600550.XSHG,-0.6637411686084843,-2.8865035145341356,-0.87813004488615,-0.5320015634008681,-0.46017134694514444,-0.9062698929030217,-0.3099732282500498,-1.3682194105714476,-0.548191023413885,,-0.9893116122003677,-1.9609806809205066,-0.3019199877433657,-0.22630136810070928,0.24884017943548467,0.11838230723278666,-0.3791150118388362,-0.43619081093789847,-0.21807390543841837,-0.32963121351567,-1.043558768386348,-2.7130824620979572,-0.4899368790684947,0.17547568710359385,1
600198.XSHG,-1.64770854838417,1.940894279193999,-1.2960113366647765,-0.8253183058318645,-0.16989457616638454,-0.7445714798869494,-1.7904713204884959,-1.5718319832851493,-0.5184509317504159,,-0.14827899362356467,0.5177829117895911,-0.17061597084786517,-0.6402640639984838,1.0483639476935107,-1.7180519307619735,-0.26641482009115547,-2.04980783519361,-0.6191692941184799,-0.7957207773676941,0.274717520460837,2.1359939224135345,-0.7421801977057843,0.16684841875681555,1
000029.XSHE,0.028424186710944658,0.3725983406179097,0.4655252542514099,0.88720550892029,0.8141948021099159,0.5855643322264857,0.030961857139967252,0.3295506818171745,1.7606238224705486,,2.0822414065446844,2.145281178717226,0.8033364948257322,0.666302448982035,1.4476312028295344,0.09314068866927014,1.5827043884557963,-0.028699419377783524,0.8710625222615411,1.196219331646926,0.4287484240512303,0.5242989974480692,0.15973172356604054,0.1657754010695187,1
600036.XSHG,0.10598541347722683,0.3660007948412366,-0.42631024843428567,-0.565083534926501,1.9712302970655156,0.3755555151974868,-0.5891460002052207,0.12495984224562519,-0.28582176449987035,,-0.4722809560047981,-2.2256505036431196,-0.35504946572980794,-0.8364812934556111,0.07903078463536932,-0.2760759077253327,-0.558323167336964,-0.3139291899426121,-0.45145261809185766,-0.18780863023913139,-0.9966295067994106,0.40803519640754343,-0.6787227404200008,0.1607142857142858,1
600894.XSHG,-1.722009613409635,-0.8727949394529351,0.943433341737262,-0.07882764512046639,-0.34467242230401235,-1.832237938360129,-2.125715875932013,0.5642597106246234,-0.5795861308180231,,-0.6625763545141509,0.8004487677588844,-0.29174689255429254,1.0007765160774242,0.23425079967804258,-2.5978359410821534,-0.3630137531985967,-2.6848290960004797,-0.20555441064192598,-1.2940773594480268,0.11930597133892715,-0.6007283666286045,2.5022803354485337,0.15508021390374327,1
000562.XSHE,0.3192189963414038,2.6558113439670827,-0.09442475320508255,-0.17258406157983736,0.14730888596976796,1.0284870920995597,-0.22723366090295846,-3.0821865933056585,1.068674464356542,,1.9374329781578397,1.1620388609833447,0.7895925954625277,-0.2541798153493585,2.745054139065229,-0.2720498967091758,1.5609515124372977,-0.20835758731400753,0.9065748880687982,1.8122192083344721,-0.26259974933589725,0.8857494109544501,-0.17358823325003508,0.1428571428571428,1
600739.XSHG,-1.083337762031284,1.8468062070608704,-1.031985478229434,0.044836142932705,-0.3230649339364657,-1.5145696804090107,-0.28187807274465393,-1.8965196630488583,-0.47529052515242753,,-0.47802243035550634,-0.3640163250043286,-0.30061356861550104,2.2230407092467432,-0.20035638980750478,0.10700471230745394,-0.3770473036458664,-0.41390969990921817,-0.7239802324314553,0.018656980535483078,-1.0532260256916837,0.8431339276215059,0.2571987391458297,0.13383838383838387,1
600057.XSHG,-2.4637087733846963,0.1891132762707694,-0.48477683928981896,-0.07857194252536664,0.004874334285268698,-1.1997577048354295,-2.779875377554237,-0.341778452380517,-0.5775660945998776,,-0.5726798308023754,-1.8129524476382934,-0.2913008808584059,1.184384238962168,1.5973193852299088,-2.596740779981127,-0.3623078372960604,-2.6837660715741696,-0.2050055274355833,-0.9752810800295376,-0.9370758981075922,-0.08769175967313445,2.5028489185853076,0.1333333333333333,1
000601.XSHE,0.4043053236506406,-0.3281554461888989,2.9711506584057537,2.6868709439452854,0.7906962819258988,1.194415401523678,0.1501829010463497,-0.9781173963712189,0.7044178631199791,,1.4207850138575584,0.4509484249489147,2.938095207521687,0.3537162340511796,1.6450339651416659,0.22306692086491986,1.9010191189023835,0.8549670456915232,0.07432927479305003,1.5564010182047225,2.8742934777025058,-0.8381259433194341,0.9459565396642945,0.13145539906103298,1
000962.XSHE,-0.23164902879265795,-1.0839701198373368,-1.0686056798589445,-0.13425998556650712,-0.2305518671210419,0.18203976093455038,-0.6129493510994769,2.9280581117781996,1.902435687018149,,0.5239327654824795,-0.7084898454538358,0.059726453951648044,-1.156600439959223,-1.2344944042881345,-0.9274337445903393,-0.3422629587509522,-1.148613978257373,2.2342780112979836,-0.5964658262908648,-1.2391461762995406,1.562515304905087,-1.6967203030662308,0.13010590015128587,1
600151.XSHG,-0.6758449393432808,1.8466028494461542,-1.1816701650318635,-0.9817557482617532,0.04596060966746655,-0.8149926224660019,-0.13576840146967267,-1.8963036092641095,0.7193821946705207,,-0.4757616481368902,-0.6549033187474496,-0.304266882733476,0.06969484671321899,-1.0245306403697318,-0.40053921037959056,-0.38282951195260817,-0.7456240462069224,1.0709592951684401,-0.11513503154154957,-0.9141332175769291,1.1708557090973817,-0.8020925697129119,0.1274853801169591,1
000733.XSHE,-0.5790674449742275,0.7147855341464006,1.546640909483618,-1.3336010836154288,-0.29700721207036346,-0.09824766582439211,-0.7283039986712821,-2.1423274404132857,0.19623536967595598,,-0.7249778698182087,1.9932241188145061,-0.3578698600584699,-0.7712056459917588,-0.7984602406098478,-0.7714079421827226,-0.3385332217196104,-0.4376595782824529,-0.06197503141755385,-0.7718514606783765,-0.5482622500914169,-1.521164816933441,-0.17764862838536324,0.12582781456953618,1
600585.XSHG,-0.23722645414803673,0.4184201346123252,-1.2650295429728742,-0.15224229367609235,-0.10244185102771318,0.20614664100113966,-0.42216395284073055,-0.06364995158141887,-1.058515084007884,,-0.5546511959135008,-0.06259122020897462,0.02836064112991451,-0.8564729855504563,0.037599767016750635,-0.4162344186648468,-0.39190655839467886,-0.7801626588987373,-0.5784357690342514,-0.2891439422172718,1.5826874165544749,0.3169428674904437,-1.0331236628771423,0.12377850162866455,1
600000.XSHG,0.29376209326739494,-0.18084793292709442,-0.08218124531511425,1.3068257805617214,0.5504620298651829,-0.6389925517468852,-0.3164850205686361,0.1762406621161931,-0.2705865389681783,,-0.6690558117309825,0.18762382683369686,-0.22436189323494457,-0.5700121036923027,0.25210546408654516,0.47463906768141706,-0.35148008106916606,0.8261844080743205,-0.2906222755651381,0.02334561375122253,1.3745147893438363,-0.07918968884309055,0.2613252143699581,0.12307692307692308,1
000920.XSHE,-2.0282163786471177,-0.23745674988558288,-0.693572628177477,-0.1324685401783191,-0.07663565047122778,-0.2685626769624474,-2.758886658955741,-0.9776603190637645,-0.08119945959959812,,-0.6424824604268207,-0.04504151632637136,0.06285119969528916,-0.40259398813810393,-0.3675819489024766,-2.8423818053624292,-0.33731733124346824,-3.172013164436649,0.0482967380617533,-1.0475567653064066,-0.5319741600604457,-0.7916849681699988,-0.7894944355563888,0.1225165562913908,1
600220.XSHG,-0.5496727603298316,-0.27016774586477615,-0.48567096490503264,-0.2382532196068843,-2.2944690303042523,-0.7548028602806396,-0.5484142748395912,-0.14994937308598974,-0.44235519020280084,,-0.4932981806345464,-0.9671440908426133,-0.29294839599485567,-0.6351368781459796,-0.785364645667396,-0.6903609262339209,-0.2718189464170401,-0.7185692110321487,0.26947307246782615,-0.28822031096476014,-0.055372561843987186,-0.4113475033033546,-0.9715160288015898,0.11904761904761907,1
600410.XSHG,0.048429684436365486,-0.33155617290439765,-1.0429105171171857,-0.3641704643833673,-0.8171601402467874,-0.17420014642257525,0.4453323340298306,-1.3563071828690452,-0.2954847018883753,,-0.7018407587253257,-1.5903666917582298,-0.3606277391585654,-0.20241364032273274,-0.19052671043361777,0.6540413876315856,-0.34289819853972675,0.16988669877797824,-1.1495129649498328,-0.8917894234680049,-0.6031052018427545,-0.9950252709959939,-0.7678218932176856,0.11764705882352944,1
600026.XSHG,1.2489426183261234,-0.8914018200698179,-0.22686700549736635,-0.10470373763410591,0.1261819476190833,0.17492604952800472,2.082396114659609,1.616168824177891,1.0102308031486031,,-0.2945530793222265,0.08916030553532846,-0.33688151428330476,-0.20842718158487264,-1.2930594303733467,1.1550975822793483,-0.4344496539329706,1.7350076424566212,1.9287275111161966,-0.26188064936147176,-0.6555766028675512,-0.053088052244715904,-0.6407761192929432,0.11284046692607008,1
000825.XSHE,-0.5496420671595394,-0.702971688586455,0.27362520102669263,-0.1478721464947827,-0.8546849025727888,-0.7765975590087258,-0.15923806193344617,-0.09306241699242124,0.0012613012356101035,,-0.9094108231334838,-0.04903751440867063,0.03598331212726832,1.809013080219569,-0.5761707739571925,-0.17811833384970277,-0.3798419315552847,-0.4026746788010563,-0.2085236559531108,0.04123598728388332,-0.7539941838450176,-0.7547204472824041,0.41152171769417956,0.11173184357541888,1
600895.XSHG,2.163855647136309,0.3947316775435907,1.0155561678799951,0.8850318426099683,0.01781595735206279,1.7189203380497895,0.934223138195884,0.7428171741658834,3.0737942247452623,,2.167723585732818,-0.2717023196290367,0.7995450565848221,0.2924376104018701,0.5855167194793565,0.46733365417237294,1.5767035670144647,0.4978788720894936,1.9717965333151317,2.032505947126567,-0.24203956748937086,0.7671874641804887,0.013923873694377783,0.10840108401084003,1
600548.XSHG,1.4895595720573807,-0.8275846579746181,0.45954670761360317,-0.08786321589627509,-0.34664147847423327,1.6925768678049804,-0.0918463439243487,1.297259073739346,-1.2840813826510322,,-0.14928393669715184,0.005729281857371008,-0.3075072732553925,-1.323650023204048,-1.0472525369590158,-0.23561100540879715,-0.38795817387103604,0.380349481704876,-0.5455766804947791,-1.0449816446403912,-0.49354255806469194,-0.1643267212049476,-1.0363571060085959,0.10714285714285698,1
000402.XSHE,1.7027687981257948,0.2790719252774611,0.4989858961019961,2.6791542101776216,-0.1591515404853845,1.876084436916735,0.7119038764717587,-0.5679920569326847,1.5925413195413314,,1.7439673268058526,-1.8755784160261226,0.7945520015661384,0.2815476977501343,2.595118626761751,1.7356955705859078,1.568800911159325,0.9866380248230104,0.8703759215477103,2.5095116670057815,2.547847308808389,-0.04602812025479363,0.17946952899590332,0.10699588477366251,1
000063.XSHE,0.3426642612894268,-1.013630024074606,-0.8915863912877773,1.8407143349409718,-1.152033999397205,-0.07255460775648559,0.7780783191481734,-0.12394076803923017,0.2203369558301821,,-0.5890751781216014,-1.621881437750424,-0.2181150364108919,0.7549369158781477,-0.6262547302313212,0.7342863805000049,-0.34159299601357646,0.47614649903223516,0.1714356031384787,0.1532865901020542,-0.3540042457781353,-1.410137338594262,-0.14369928771047957,0.1069609507640068,1
600521.XSHG,1.1410304169668788,-0.7273517848182282,-0.45702376963786145,-0.47894404921567474,-0.6509689805257795,0.4974376338187287,0.8011552937575528,1.4963833470431562,0.903861176055857,,0.07151004095516088,-0.14172526398480703,-1.7530291167871712,-0.624319939964083,-0.8740952952503346,0.25351177415857834,-1.0510163457793755,0.2206901382399093,1.9726671928116797,-0.7258627434590175,-0.5883057637967024,0.20781287414760619,-0.6245240801969422,0.10526315789473695,1
600102.XSHG,-0.005470294121756865,-0.22806850290398953,2.3854108576638278,-0.22051824365266212,-0.5060208333649496,-1.5991707933527117,0.17394779808800606,1.064555977454648,0.5321787064236269,,2.2727051251173234,1.1656250192310968,0.8010422463673331,1.472210841247133,1.8655705758712922,0.3263103560768605,1.579073213564863,0.8805776302520054,0.3235200718656868,1.3597057520297762,1.6187506154892577,0.3536533062593408,1.3769931665517692,0.10000000000000009,1
600088.XSHG,-0.15464279010278523,1.8138606695735648,-1.2816415591799872,-0.2359433223703014,-0.5784604790644352,-0.029760070402369488,-0.2878992041111613,-2.012275209925408,0.5551173019044026,,-0.11475921667165377,0.03431305888798122,-0.28891933565851957,-1.073961141606793,-0.988363054879528,-0.5448778581666932,-0.2654420334572431,-0.7453303550530197,0.17705773851960205,-0.8425019586097381,-0.049116380438046746,2.092434511134779,-1.521267282972361,0.09896602658788778,1
000528.XSHE,-0.8442735366806888,0.5043063205187844,-0.2839749248929357,-0.08105603690367298,-0.32856008241555773,-0.9617197857663035,0.29663068390951525,0.010481596478793806,0.5354746824159788,,-0.3795581742187656,0.0492450783347399,-0.295633786224424,1.6552282550346136,-0.8122716529643376,0.3015454435539076,-0.36916565477100716,0.5087745355578582,0.09025370312309419,-0.3799820182508297,-1.055501088782302,0.39835252296660173,0.5964431982737181,0.09734513274336298,1
000039.XSHE,-0.654810730255815,1.141255629503241,-0.6588927769329638,-0.9068336697797421,1.0209427797357675,-1.1185013662701409,1.271964502493775,-1.89369087485133,0.4602295565617406,,-0.944117360709931,-0.14423906668381106,-0.3484463426203428,1.7902174345152113,-0.9365776674001502,1.13013547894488,-0.4527536497890746,0.8681480506306158,-0.26302316143434523,0.4448273005826404,-0.8637785081568745,-1.0917080262618406,0.2655918319497285,0.09586776859504131,1
000157.XSHE,-0.5067591702650953,-0.1495119577986599,-0.6127600945141514,-0.0831687750742911,0.6638369394013578,-0.4672201824764007,0.20788451814699982,0.8532113459654631,-0.2946196101797688,,-0.06369569245229537,-0.3093169786552923,-0.299318949975212,0.19371610835265768,-0.3180445699395905,0.7084358016671618,-0.37499827243360223,0.43911623173756487,-0.5048955822467575,-0.2864036593309852,-1.02980972829573,0.2355412257508751,-0.21490726802675006,0.09523809523809512,1
000725.XSHE,-1.7394600201912978,-0.276272501535499,-0.39684868648573407,-0.9038248275850523,-1.0446714547740823,-1.1321905695410819,-2.3135385679444154,0.0526444350749983,-1.397070025212366,,-0.5963440636429066,0.14347616961786056,-0.36904735199529,-0.5899257876997023,1.9122862864846326,-2.4843240834051272,-0.35622416879903707,-2.4096143869303,-0.953286139490972,-1.0783888066069383,2.4673085420076912,-0.18593705094247173,1.5376250777961165,0.09482758620689657,1
000652.XSHE,-0.36909659492261776,1.8467307239941695,-0.9179368342802304,0.9746295550729368,1.7389372640144418,-0.06926511558716472,-0.8277572768029865,-0.3831487337877424,-0.20755047988819866,,0.21146615887207315,-0.6196914669327104,-0.3019696198931012,-1.1902948040449095,0.07631931384972979,-0.5139813419301693,-0.37919356611016736,-0.6828942626936984,0.9899675887233098,0.08475198296754119,0.9440954337633115,2.1798933388874993,-0.9895330015434634,0.09375,1
000768.XSHE,-1.0154058477348693,1.8468373838878924,-0.5445919218967713,-1.1897366056100904,-0.26815016694799376,-1.0494161412906051,-0.8395670810540453,-1.896552786330148,0.4352582429226904,,-0.40252355857655975,0.7943071646851926,0.6770392611832903,-0.53593725554405,-0.9799939428954969,-0.7556658553889225,-0.08618470380860056,-0.7598532628099418,-1.3001340292965131,-0.054193110953873545,-0.13282998429534273,0.7742712733137057,-0.792426117296183,0.08864265927977844,1
600031.XSHG,-0.5417242646860835,-0.5239663500707243,-0.5365548000728491,-0.991698611037675,0.9647291650271219,0.009917868970768998,-0.23590635243390412,0.6218923770427605,-0.031660445585660814,,-0.6395388217741304,-0.3745551676903698,-0.30068467531590226,-0.32721207749790093,-0.33842928813340345,0.018242191765642117,-0.37715984632367827,-0.07938773377419381,0.0055799060292349234,-0.3602053687798794,-0.46450732953788776,-0.24132399445527733,-0.4622346263225953,0.08823529411764697,1
600637.XSHG,-0.7861148100013297,-0.6806671928499217,1.973537494514342,1.5616283575918057,-2.291900890853529,-0.9539448714023329,-0.8499900917901905,-0.36288561368339,-0.5244629086726443,,-0.7245602640595331,-1.960259629019658,-0.2878958945595326,-0.991322809959992,-0.49864451487900224,-0.8787161983075642,-0.2638222029600774,-0.9606188039640048,-0.26813781529683484,-0.97619653710939,-0.9871458586709225,-0.9122686541580095,0.17734301193037055,0.0869565217391306,1
600884.XSHG,-0.5851594660732261,-1.0942497206904296,0.3153388212062018,1.7176513875236337,0.5175172216450868,-0.6718089639614897,-0.49330079210540023,0.3207031016735433,-0.470963004499117,,-0.7289056133866619,0.012170889044644459,-0.29262931198488473,-0.6093758271837197,-0.7520169588845759,-0.49271924494592495,-0.3644103845302684,-0.16411267133441998,-0.4455278192926228,-0.6553330305577194,-0.12130200408638141,-0.9401090281504143,-0.3411873856747704,0.08536585365853666,1
